ProductionOrderID,MaterialNumber,MaterialName,ProductComplexity,OrderDate,PlannedQty,MachineClass,PlantID
PO104311,FG0021,Performance Differential,MED,2025-05-15,30,PRESS,PLT3
PO104312,FG0008,Delphi Exhaust Manifold,MED,2025-07-28,91,CNC,PLT3
PO104313,FG0006,Aftermarket Timing Belt,HIGH,2025-06-19,113,GRIND,PLT2
PO104314,FG0024,Denso Turbocharger,HIGH,2025-12-05,116,PRESS,PLT3
PO104315,FG0007,Sport Shock Absorber,MED,2025-08-23,154,PRESS,PLT3
PO104316,FG0007,Sport Shock Absorber,MED,2025-07-24,29,PRESS,PLT3
PO104317,FG0003,Magneti Marelli Radiator,HIGH,2025-07-28,157,CNC,PLT1
PO104318,FG0027,TRW Gearbox,MED,2025-12-10,89,GRIND,PLT3
PO104319,FG0022,Remanufactured Caliper,LOW,2025-05-03,190,ROBOT,PLT1
PO104320,FG0004,Valeo Drive Shaft,MED,2025-02-04,34,ROBOT,PLT1
PO104321,FG0027,TRW Gearbox,MED,2025-04-14,92,CNC,PLT1
PO104322,FG0015,Aftermarket Airbag Module,MED,2025-09-05,194,MILL,PLT3
PO104323,FG0025,Performance Fuel Injector,MED,2025-07-13,98,MILL,PLT3
PO104324,FG0007,Sport Shock Absorber,MED,2025-01-22,107,CNC,PLT3
PO104325,FG0030,Magneti Marelli Sensor,MED,2025-08-08,18,ROBOT,PLT2
PO104326,FG0005,Remanufactured Gearbox,LOW,2025-01-18,195,PRESS,PLT1
PO104327,FG0007,Sport Shock Absorber,MED,2025-08-12,81,ROBOT,PLT1
PO104328,FG0007,Sport Shock Absorber,MED,2025-10-30,89,MILL,PLT3
PO104329,FG0025,Performance Fuel Injector,MED,2025-07-20,10,MILL,PLT2
PO104330,FG0004,Valeo Drive Shaft,MED,2025-04-24,44,CNC,PLT3
PO104331,FG0015,Aftermarket Airbag Module,MED,2025-01-02,120,GRIND,PLT2
PO104332,FG0003,Magneti Marelli Radiator,HIGH,2025-03-15,145,ROBOT,PLT1
PO104333,FG0015,Aftermarket Airbag Module,MED,2025-07-30,10,PRESS,PLT1
PO104334,FG0006,Aftermarket Timing Belt,HIGH,2025-11-01,195,ROBOT,PLT3
PO104335,FG0008,Delphi Exhaust Manifold,MED,2025-01-09,22,ROBOT,PLT2
PO104336,FG0030,Magneti Marelli Sensor,MED,2025-07-05,141,PRESS,PLT3
PO104337,FG0011,Valeo Radiator,LOW,2025-09-23,55,ROBOT,PLT1
PO104338,FG0028,ACDelco Bearing,LOW,2025-04-24,158,GRIND,PLT1
PO104339,FG0007,Sport Shock Absorber,MED,2025-08-25,118,ROBOT,PLT3
PO104340,FG0017,Valeo Sway Bar,MED,2025-01-26,150,PRESS,PLT1
PO104341,FG0006,Aftermarket Timing Belt,HIGH,2025-06-13,15,ROBOT,PLT2
PO104342,FG0020,Bosch Fan,MED,2025-07-07,15,ROBOT,PLT1
PO104343,FG0027,TRW Gearbox,MED,2025-04-06,85,ROBOT,PLT2
PO104344,FG0014,Valeo Airbag Module,HIGH,2025-10-26,187,ROBOT,PLT1
PO104345,FG0025,Performance Fuel Injector,MED,2025-10-09,49,GRIND,PLT3
PO104346,FG0026,Delphi Camshaft,LOW,2025-01-31,28,ROBOT,PLT1
PO104347,FG0003,Magneti Marelli Radiator,HIGH,2025-12-20,112,MILL,PLT3
PO104348,FG0011,Valeo Radiator,LOW,2025-03-21,115,GRIND,PLT1
PO104349,FG0028,ACDelco Bearing,LOW,2025-03-05,37,PRESS,PLT1
PO104350,FG0004,Valeo Drive Shaft,MED,2025-03-04,172,MILL,PLT2
PO104351,FG0022,Remanufactured Caliper,LOW,2025-06-02,194,MILL,PLT2
PO104352,FG0026,Delphi Camshaft,LOW,2025-12-05,17,MILL,PLT3
PO104353,FG0019,Performance Bearing,HIGH,2025-07-07,174,GRIND,PLT2
PO104354,FG0028,ACDelco Bearing,LOW,2025-10-26,56,PRESS,PLT3
PO104355,FG0005,Remanufactured Gearbox,LOW,2025-01-05,77,ROBOT,PLT2
PO104356,FG0006,Aftermarket Timing Belt,HIGH,2025-11-05,57,MILL,PLT1
PO104357,FG0015,Aftermarket Airbag Module,MED,2025-03-19,42,ROBOT,PLT1
PO104358,FG0022,Remanufactured Caliper,LOW,2025-09-02,75,MILL,PLT3
PO104359,FG0020,Bosch Fan,MED,2025-11-12,12,ROBOT,PLT3
PO104360,FG0006,Aftermarket Timing Belt,HIGH,2025-09-01,45,ROBOT,PLT2
PO104361,FG0022,Remanufactured Caliper,LOW,2025-08-30,91,MILL,PLT2
PO104362,FG0001,Aftermarket Gearbox,MED,2025-06-19,156,ROBOT,PLT1
PO104363,FG0022,Remanufactured Caliper,LOW,2025-08-11,153,MILL,PLT3
PO104364,FG0016,OEM Caliper,LOW,2025-02-16,83,ROBOT,PLT3
PO104365,FG0011,Valeo Radiator,LOW,2025-08-24,136,PRESS,PLT3
PO104366,FG0023,ACDelco Oil Pump,HIGH,2025-05-11,19,PRESS,PLT2
PO104367,FG0021,Performance Differential,MED,2025-12-18,104,GRIND,PLT3
PO104368,FG0017,Valeo Sway Bar,MED,2025-07-24,162,MILL,PLT2
PO104369,FG0017,Valeo Sway Bar,MED,2025-09-26,131,MILL,PLT2
PO104370,FG0006,Aftermarket Timing Belt,HIGH,2025-12-23,22,CNC,PLT2
PO104371,FG0021,Performance Differential,MED,2025-01-13,74,MILL,PLT2
PO104372,FG0012,OEM Catalytic Converter,HIGH,2025-03-16,64,ROBOT,PLT3
PO104373,FG0016,OEM Caliper,LOW,2025-10-13,114,CNC,PLT1
PO104374,FG0002,Bosch Timing Belt,MED,2025-06-10,56,ROBOT,PLT2
PO104375,FG0001,Aftermarket Gearbox,MED,2025-11-01,61,MILL,PLT3
PO104376,FG0016,OEM Caliper,LOW,2025-03-17,154,MILL,PLT2
PO104377,FG0016,OEM Caliper,LOW,2025-06-15,187,ROBOT,PLT1
PO104378,FG0020,Bosch Fan,MED,2025-07-22,181,PRESS,PLT2
PO104379,FG0024,Denso Turbocharger,HIGH,2025-10-03,61,MILL,PLT2
PO104380,FG0017,Valeo Sway Bar,MED,2025-03-06,43,MILL,PLT1
PO104381,FG0004,Valeo Drive Shaft,MED,2025-12-13,109,ROBOT,PLT2
PO104382,FG0017,Valeo Sway Bar,MED,2025-04-20,102,ROBOT,PLT2
PO104383,FG0007,Sport Shock Absorber,MED,2025-04-14,37,MILL,PLT3
PO104384,FG0020,Bosch Fan,MED,2025-07-12,58,PRESS,PLT2
PO104385,FG0024,Denso Turbocharger,HIGH,2025-05-07,48,GRIND,PLT1
PO104386,FG0023,ACDelco Oil Pump,HIGH,2025-04-02,125,GRIND,PLT2
PO104387,FG0009,TRW Crankshaft,LOW,2025-09-01,28,MILL,PLT1
PO104388,FG0025,Performance Fuel Injector,MED,2025-02-20,122,PRESS,PLT1
PO104389,FG0017,Valeo Sway Bar,MED,2025-03-07,156,MILL,PLT2
PO104390,FG0001,Aftermarket Gearbox,MED,2025-12-22,83,GRIND,PLT2
PO104391,FG0001,Aftermarket Gearbox,MED,2025-01-10,30,PRESS,PLT1
PO104392,FG0026,Delphi Camshaft,LOW,2025-02-27,82,GRIND,PLT1
PO104393,FG0017,Valeo Sway Bar,MED,2025-03-27,199,PRESS,PLT3
PO104394,FG0005,Remanufactured Gearbox,LOW,2025-08-15,186,MILL,PLT2
PO104395,FG0011,Valeo Radiator,LOW,2025-03-24,119,ROBOT,PLT3
PO104396,FG0010,Bosch Camshaft,MED,2025-02-05,39,CNC,PLT3
PO104397,FG0009,TRW Crankshaft,LOW,2025-01-31,183,PRESS,PLT1
PO104398,FG0011,Valeo Radiator,LOW,2025-12-22,146,MILL,PLT3
PO104399,FG0010,Bosch Camshaft,MED,2025-10-03,131,PRESS,PLT3
PO104400,FG0025,Performance Fuel Injector,MED,2025-09-20,189,GRIND,PLT2
PO104401,FG0015,Aftermarket Airbag Module,MED,2025-05-11,189,GRIND,PLT1
PO104402,FG0009,TRW Crankshaft,LOW,2025-08-22,124,ROBOT,PLT3
PO104403,FG0014,Valeo Airbag Module,HIGH,2025-04-03,195,ROBOT,PLT1
PO104404,FG0023,ACDelco Oil Pump,HIGH,2025-07-06,35,GRIND,PLT3
PO104405,FG0007,Sport Shock Absorber,MED,2025-11-27,124,PRESS,PLT2
PO104406,FG0026,Delphi Camshaft,LOW,2025-12-12,38,GRIND,PLT2
PO104407,FG0017,Valeo Sway Bar,MED,2025-08-04,136,CNC,PLT1
PO104408,FG0028,ACDelco Bearing,LOW,2025-02-28,157,CNC,PLT2
PO104409,FG0013,Bosch Shock Absorber,MED,2025-02-09,155,GRIND,PLT2
PO104410,FG0028,ACDelco Bearing,LOW,2025-03-19,94,ROBOT,PLT3
PO104411,FG0003,Magneti Marelli Radiator,HIGH,2025-08-21,120,ROBOT,PLT1
PO104412,FG0012,OEM Catalytic Converter,HIGH,2025-03-17,186,MILL,PLT3
PO104413,FG0005,Remanufactured Gearbox,LOW,2025-08-17,96,MILL,PLT3
PO104414,FG0021,Performance Differential,MED,2025-03-09,97,ROBOT,PLT1
PO104415,FG0007,Sport Shock Absorber,MED,2025-01-27,40,MILL,PLT1
PO104416,FG0003,Magneti Marelli Radiator,HIGH,2025-06-09,35,PRESS,PLT1
PO104417,FG0028,ACDelco Bearing,LOW,2025-10-22,98,CNC,PLT2
PO104418,FG0009,TRW Crankshaft,LOW,2025-12-07,166,GRIND,PLT2
PO104419,FG0004,Valeo Drive Shaft,MED,2025-05-12,70,PRESS,PLT3
PO104420,FG0018,Genuine Oil Pump,LOW,2025-02-20,171,GRIND,PLT3
PO104421,FG0023,ACDelco Oil Pump,HIGH,2025-08-18,172,CNC,PLT3
PO104422,FG0023,ACDelco Oil Pump,HIGH,2025-07-06,192,CNC,PLT3
PO104423,FG0003,Magneti Marelli Radiator,HIGH,2025-07-29,29,MILL,PLT1
PO104424,FG0023,ACDelco Oil Pump,HIGH,2025-01-31,111,GRIND,PLT1
PO104425,FG0012,OEM Catalytic Converter,HIGH,2025-04-06,84,MILL,PLT1
PO104426,FG0029,ACDelco Catalytic Converter,LOW,2025-08-22,104,GRIND,PLT1
PO104427,FG0016,OEM Caliper,LOW,2025-06-30,25,GRIND,PLT3
PO104428,FG0008,Delphi Exhaust Manifold,MED,2025-05-10,97,GRIND,PLT1
PO104429,FG0012,OEM Catalytic Converter,HIGH,2025-03-28,55,ROBOT,PLT1
PO104430,FG0025,Performance Fuel Injector,MED,2025-02-02,41,GRIND,PLT3
PO104431,FG0009,TRW Crankshaft,LOW,2025-12-15,62,MILL,PLT2
PO104432,FG0029,ACDelco Catalytic Converter,LOW,2025-07-11,15,MILL,PLT1
PO104433,FG0009,TRW Crankshaft,LOW,2025-04-11,65,ROBOT,PLT3
PO104434,FG0015,Aftermarket Airbag Module,MED,2025-09-12,92,MILL,PLT2
PO104435,FG0024,Denso Turbocharger,HIGH,2025-02-23,191,GRIND,PLT1
PO104436,FG0017,Valeo Sway Bar,MED,2025-02-11,41,ROBOT,PLT1
PO104437,FG0004,Valeo Drive Shaft,MED,2025-02-07,133,CNC,PLT1
PO104438,FG0003,Magneti Marelli Radiator,HIGH,2025-01-08,144,PRESS,PLT1
PO104439,FG0009,TRW Crankshaft,LOW,2025-08-22,42,MILL,PLT2
PO104440,FG0013,Bosch Shock Absorber,MED,2025-09-04,128,ROBOT,PLT1
PO104441,FG0023,ACDelco Oil Pump,HIGH,2025-02-21,111,CNC,PLT2
PO104442,FG0027,TRW Gearbox,MED,2025-08-17,165,ROBOT,PLT3
PO104443,FG0018,Genuine Oil Pump,LOW,2025-07-23,94,PRESS,PLT3
PO104444,FG0029,ACDelco Catalytic Converter,LOW,2025-10-23,70,CNC,PLT1
PO104445,FG0012,OEM Catalytic Converter,HIGH,2025-08-19,135,CNC,PLT1
PO104446,FG0030,Magneti Marelli Sensor,MED,2025-08-27,85,MILL,PLT1
PO104447,FG0027,TRW Gearbox,MED,2025-09-20,151,CNC,PLT1
PO104448,FG0030,Magneti Marelli Sensor,MED,2025-07-22,124,CNC,PLT1
PO104449,FG0026,Delphi Camshaft,LOW,2025-09-07,96,CNC,PLT2
PO104450,FG0030,Magneti Marelli Sensor,MED,2025-01-27,53,ROBOT,PLT1
PO104451,FG0024,Denso Turbocharger,HIGH,2025-01-24,192,PRESS,PLT2
PO104452,FG0026,Delphi Camshaft,LOW,2025-10-29,198,GRIND,PLT2
PO104453,FG0019,Performance Bearing,HIGH,2025-11-08,12,PRESS,PLT1
PO104454,FG0024,Denso Turbocharger,HIGH,2025-07-12,179,ROBOT,PLT3
PO104455,FG0025,Performance Fuel Injector,MED,2025-02-19,152,ROBOT,PLT2
PO104456,FG0023,ACDelco Oil Pump,HIGH,2025-02-05,29,GRIND,PLT1
PO104457,FG0021,Performance Differential,MED,2025-08-21,189,MILL,PLT1
PO104458,FG0030,Magneti Marelli Sensor,MED,2025-06-26,53,CNC,PLT3
PO104459,FG0014,Valeo Airbag Module,HIGH,2025-05-07,140,ROBOT,PLT2
PO104460,FG0020,Bosch Fan,MED,2025-07-17,44,MILL,PLT3
PO104461,FG0004,Valeo Drive Shaft,MED,2025-03-13,54,ROBOT,PLT3
PO104462,FG0006,Aftermarket Timing Belt,HIGH,2025-05-24,167,CNC,PLT2
PO104463,FG0011,Valeo Radiator,LOW,2025-12-11,93,MILL,PLT1
PO104464,FG0022,Remanufactured Caliper,LOW,2025-07-12,121,GRIND,PLT1
PO104465,FG0022,Remanufactured Caliper,LOW,2025-05-14,132,GRIND,PLT1
PO104466,FG0006,Aftermarket Timing Belt,HIGH,2025-09-11,177,ROBOT,PLT2
PO104467,FG0029,ACDelco Catalytic Converter,LOW,2025-03-27,64,CNC,PLT1
PO104468,FG0018,Genuine Oil Pump,LOW,2025-06-09,36,CNC,PLT3
PO104469,FG0007,Sport Shock Absorber,MED,2025-01-26,36,MILL,PLT3
PO104470,FG0021,Performance Differential,MED,2025-09-22,16,CNC,PLT3
PO104471,FG0018,Genuine Oil Pump,LOW,2025-09-25,84,GRIND,PLT3
PO104472,FG0001,Aftermarket Gearbox,MED,2025-09-29,152,ROBOT,PLT1
PO104473,FG0012,OEM Catalytic Converter,HIGH,2025-09-13,188,PRESS,PLT1
PO104474,FG0012,OEM Catalytic Converter,HIGH,2025-05-12,61,GRIND,PLT2
PO104475,FG0027,TRW Gearbox,MED,2025-08-30,196,ROBOT,PLT3
PO104476,FG0019,Performance Bearing,HIGH,2025-12-20,140,PRESS,PLT3
PO104477,FG0014,Valeo Airbag Module,HIGH,2025-04-28,72,ROBOT,PLT1
PO104478,FG0020,Bosch Fan,MED,2025-01-09,199,MILL,PLT3
PO104479,FG0007,Sport Shock Absorber,MED,2025-10-23,130,ROBOT,PLT3
PO104480,FG0018,Genuine Oil Pump,LOW,2025-04-18,167,ROBOT,PLT1
PO104481,FG0003,Magneti Marelli Radiator,HIGH,2025-02-23,177,GRIND,PLT3
PO104482,FG0022,Remanufactured Caliper,LOW,2025-02-06,180,GRIND,PLT3
PO104483,FG0006,Aftermarket Timing Belt,HIGH,2025-07-01,106,MILL,PLT1
PO104484,FG0030,Magneti Marelli Sensor,MED,2025-07-02,55,PRESS,PLT1
PO104485,FG0024,Denso Turbocharger,HIGH,2025-06-17,19,GRIND,PLT3
PO104486,FG0028,ACDelco Bearing,LOW,2025-10-20,67,CNC,PLT2
PO104487,FG0006,Aftermarket Timing Belt,HIGH,2025-09-03,13,GRIND,PLT2
PO104488,FG0016,OEM Caliper,LOW,2025-10-27,24,MILL,PLT2
PO104489,FG0008,Delphi Exhaust Manifold,MED,2025-01-18,144,GRIND,PLT2
PO104490,FG0019,Performance Bearing,HIGH,2025-05-25,130,PRESS,PLT2
PO104491,FG0004,Valeo Drive Shaft,MED,2025-10-05,122,PRESS,PLT2
PO104492,FG0010,Bosch Camshaft,MED,2025-11-01,110,CNC,PLT3
PO104493,FG0028,ACDelco Bearing,LOW,2025-09-28,60,GRIND,PLT3
PO104494,FG0001,Aftermarket Gearbox,MED,2025-12-30,81,GRIND,PLT3
PO104495,FG0008,Delphi Exhaust Manifold,MED,2025-11-14,113,PRESS,PLT1
PO104496,FG0029,ACDelco Catalytic Converter,LOW,2025-12-19,105,GRIND,PLT2
PO104497,FG0026,Delphi Camshaft,LOW,2025-07-15,23,MILL,PLT2
PO104498,FG0014,Valeo Airbag Module,HIGH,2025-02-09,40,MILL,PLT1
PO104499,FG0021,Performance Differential,MED,2025-09-13,97,MILL,PLT1
PO104500,FG0026,Delphi Camshaft,LOW,2025-05-29,113,MILL,PLT1
PO104501,FG0027,TRW Gearbox,MED,2025-01-11,187,GRIND,PLT3
PO104502,FG0008,Delphi Exhaust Manifold,MED,2025-04-16,124,CNC,PLT3
PO104503,FG0029,ACDelco Catalytic Converter,LOW,2025-01-03,99,GRIND,PLT3
PO104504,FG0016,OEM Caliper,LOW,2025-11-12,104,CNC,PLT1
PO104505,FG0023,ACDelco Oil Pump,HIGH,2025-02-25,20,MILL,PLT1
PO104506,FG0023,ACDelco Oil Pump,HIGH,2025-03-09,89,ROBOT,PLT3
PO104507,FG0026,Delphi Camshaft,LOW,2025-01-22,181,MILL,PLT2
PO104508,FG0008,Delphi Exhaust Manifold,MED,2025-05-20,171,MILL,PLT1
PO104509,FG0011,Valeo Radiator,LOW,2025-06-05,23,CNC,PLT1
PO104510,FG0023,ACDelco Oil Pump,HIGH,2025-03-22,76,CNC,PLT2
PO104511,FG0025,Performance Fuel Injector,MED,2025-02-12,51,GRIND,PLT1
PO104512,FG0028,ACDelco Bearing,LOW,2025-04-13,105,PRESS,PLT1
PO104513,FG0028,ACDelco Bearing,LOW,2025-02-16,90,ROBOT,PLT2
PO104514,FG0016,OEM Caliper,LOW,2025-12-04,142,ROBOT,PLT2
PO104515,FG0030,Magneti Marelli Sensor,MED,2025-08-12,119,GRIND,PLT2
PO104516,FG0016,OEM Caliper,LOW,2025-05-28,23,GRIND,PLT2
PO104517,FG0020,Bosch Fan,MED,2025-10-19,138,CNC,PLT2
PO104518,FG0013,Bosch Shock Absorber,MED,2025-06-28,55,PRESS,PLT2
PO104519,FG0030,Magneti Marelli Sensor,MED,2025-02-01,125,GRIND,PLT1
PO104520,FG0026,Delphi Camshaft,LOW,2025-01-03,21,ROBOT,PLT3
PO104521,FG0015,Aftermarket Airbag Module,MED,2025-12-27,15,MILL,PLT1
PO104522,FG0028,ACDelco Bearing,LOW,2025-05-16,68,ROBOT,PLT3
PO104523,FG0027,TRW Gearbox,MED,2025-10-21,22,PRESS,PLT1
PO104524,FG0002,Bosch Timing Belt,MED,2025-04-02,77,ROBOT,PLT3
PO104525,FG0027,TRW Gearbox,MED,2025-12-10,143,PRESS,PLT1
PO104526,FG0007,Sport Shock Absorber,MED,2025-05-18,161,GRIND,PLT2
PO104527,FG0014,Valeo Airbag Module,HIGH,2025-03-06,10,CNC,PLT2
PO104528,FG0030,Magneti Marelli Sensor,MED,2025-08-04,132,CNC,PLT2
PO104529,FG0014,Valeo Airbag Module,HIGH,2025-03-07,73,ROBOT,PLT1
PO104530,FG0001,Aftermarket Gearbox,MED,2025-08-29,64,MILL,PLT2
PO104531,FG0022,Remanufactured Caliper,LOW,2025-05-21,33,MILL,PLT3
PO104532,FG0002,Bosch Timing Belt,MED,2025-08-23,151,GRIND,PLT1
PO104533,FG0002,Bosch Timing Belt,MED,2025-10-17,56,ROBOT,PLT3
PO104534,FG0023,ACDelco Oil Pump,HIGH,2025-11-23,88,GRIND,PLT2
PO104535,FG0004,Valeo Drive Shaft,MED,2025-02-18,55,GRIND,PLT3
PO104536,FG0004,Valeo Drive Shaft,MED,2025-11-22,82,PRESS,PLT3
PO104537,FG0017,Valeo Sway Bar,MED,2025-01-08,180,ROBOT,PLT2
PO104538,FG0010,Bosch Camshaft,MED,2025-06-10,196,ROBOT,PLT1
PO104539,FG0007,Sport Shock Absorber,MED,2025-07-11,173,CNC,PLT3
PO104540,FG0024,Denso Turbocharger,HIGH,2025-03-31,106,GRIND,PLT2
PO104541,FG0026,Delphi Camshaft,LOW,2025-01-14,13,ROBOT,PLT3
PO104542,FG0017,Valeo Sway Bar,MED,2025-04-17,187,MILL,PLT1
PO104543,FG0017,Valeo Sway Bar,MED,2025-07-13,195,PRESS,PLT3
PO104544,FG0022,Remanufactured Caliper,LOW,2025-08-26,85,ROBOT,PLT2
PO104545,FG0011,Valeo Radiator,LOW,2025-02-01,175,PRESS,PLT2
PO104546,FG0016,OEM Caliper,LOW,2025-09-29,25,ROBOT,PLT2
PO104547,FG0030,Magneti Marelli Sensor,MED,2025-07-18,96,ROBOT,PLT1
PO104548,FG0028,ACDelco Bearing,LOW,2025-02-09,88,CNC,PLT1
PO104549,FG0001,Aftermarket Gearbox,MED,2025-08-28,165,ROBOT,PLT1
PO104550,FG0001,Aftermarket Gearbox,MED,2025-10-25,87,CNC,PLT3
PO104551,FG0001,Aftermarket Gearbox,MED,2025-07-08,80,ROBOT,PLT3
PO104552,FG0022,Remanufactured Caliper,LOW,2025-03-23,32,MILL,PLT1
PO104553,FG0016,OEM Caliper,LOW,2025-08-22,93,PRESS,PLT2
PO104554,FG0006,Aftermarket Timing Belt,HIGH,2025-05-18,83,PRESS,PLT3
PO104555,FG0013,Bosch Shock Absorber,MED,2025-11-26,127,PRESS,PLT3
PO104556,FG0012,OEM Catalytic Converter,HIGH,2025-02-14,65,CNC,PLT3
PO104557,FG0024,Denso Turbocharger,HIGH,2025-01-17,113,CNC,PLT1
PO104558,FG0013,Bosch Shock Absorber,MED,2025-08-10,162,CNC,PLT1
PO104559,FG0023,ACDelco Oil Pump,HIGH,2025-04-15,189,CNC,PLT1
PO104560,FG0008,Delphi Exhaust Manifold,MED,2025-05-28,71,CNC,PLT2
PO104561,FG0008,Delphi Exhaust Manifold,MED,2025-08-10,43,ROBOT,PLT1
PO104562,FG0024,Denso Turbocharger,HIGH,2025-09-24,59,PRESS,PLT1
PO104563,FG0012,OEM Catalytic Converter,HIGH,2025-11-14,105,ROBOT,PLT1
PO104564,FG0020,Bosch Fan,MED,2025-01-21,17,MILL,PLT1
PO104565,FG0024,Denso Turbocharger,HIGH,2025-10-08,159,PRESS,PLT2
PO104566,FG0018,Genuine Oil Pump,LOW,2025-05-20,138,ROBOT,PLT2
PO104567,FG0030,Magneti Marelli Sensor,MED,2025-01-21,74,GRIND,PLT2
PO104568,FG0026,Delphi Camshaft,LOW,2025-03-05,47,CNC,PLT3
PO104569,FG0006,Aftermarket Timing Belt,HIGH,2025-01-02,123,PRESS,PLT1
PO104570,FG0006,Aftermarket Timing Belt,HIGH,2025-11-19,150,GRIND,PLT3
PO104571,FG0012,OEM Catalytic Converter,HIGH,2025-11-29,143,MILL,PLT3
PO104572,FG0017,Valeo Sway Bar,MED,2025-06-13,44,PRESS,PLT2
PO104573,FG0029,ACDelco Catalytic Converter,LOW,2025-01-17,171,GRIND,PLT2
PO104574,FG0023,ACDelco Oil Pump,HIGH,2025-07-01,169,MILL,PLT3
PO104575,FG0021,Performance Differential,MED,2025-07-08,61,ROBOT,PLT1
PO104576,FG0006,Aftermarket Timing Belt,HIGH,2025-03-23,141,ROBOT,PLT3
PO104577,FG0011,Valeo Radiator,LOW,2025-09-17,14,GRIND,PLT2
PO104578,FG0021,Performance Differential,MED,2025-01-04,120,CNC,PLT2
PO104579,FG0020,Bosch Fan,MED,2025-06-21,24,GRIND,PLT2
PO104580,FG0002,Bosch Timing Belt,MED,2025-12-19,98,MILL,PLT3
PO104581,FG0029,ACDelco Catalytic Converter,LOW,2025-03-19,182,CNC,PLT3
PO104582,FG0010,Bosch Camshaft,MED,2025-08-22,108,PRESS,PLT2
PO104583,FG0001,Aftermarket Gearbox,MED,2025-07-21,196,GRIND,PLT2
PO104584,FG0018,Genuine Oil Pump,LOW,2025-05-23,83,PRESS,PLT1
PO104585,FG0009,TRW Crankshaft,LOW,2025-01-14,152,PRESS,PLT2
PO104586,FG0006,Aftermarket Timing Belt,HIGH,2025-09-12,125,PRESS,PLT3
PO104587,FG0016,OEM Caliper,LOW,2025-02-27,99,CNC,PLT2
PO104588,FG0009,TRW Crankshaft,LOW,2025-02-04,188,ROBOT,PLT1
PO104589,FG0018,Genuine Oil Pump,LOW,2025-08-12,76,MILL,PLT1
PO104590,FG0027,TRW Gearbox,MED,2025-07-02,30,CNC,PLT2
PO104591,FG0018,Genuine Oil Pump,LOW,2025-07-02,65,CNC,PLT2
PO104592,FG0025,Performance Fuel Injector,MED,2025-12-04,144,CNC,PLT3
PO104593,FG0005,Remanufactured Gearbox,LOW,2025-06-04,119,CNC,PLT1
PO104594,FG0027,TRW Gearbox,MED,2025-10-14,72,CNC,PLT1
PO104595,FG0006,Aftermarket Timing Belt,HIGH,2025-12-04,164,CNC,PLT3
PO104596,FG0014,Valeo Airbag Module,HIGH,2025-10-27,78,ROBOT,PLT1
PO104597,FG0016,OEM Caliper,LOW,2025-04-02,145,PRESS,PLT2
PO104598,FG0030,Magneti Marelli Sensor,MED,2025-05-11,38,GRIND,PLT3
PO104599,FG0025,Performance Fuel Injector,MED,2025-11-11,109,CNC,PLT1
PO104600,FG0019,Performance Bearing,HIGH,2025-05-10,188,PRESS,PLT3
PO104601,FG0008,Delphi Exhaust Manifold,MED,2025-02-14,191,ROBOT,PLT2
PO104602,FG0001,Aftermarket Gearbox,MED,2025-05-07,77,PRESS,PLT2
PO104603,FG0020,Bosch Fan,MED,2025-11-13,55,ROBOT,PLT2
PO104604,FG0026,Delphi Camshaft,LOW,2025-10-10,156,CNC,PLT1
PO104605,FG0024,Denso Turbocharger,HIGH,2025-12-01,39,MILL,PLT3
PO104606,FG0005,Remanufactured Gearbox,LOW,2025-07-03,11,CNC,PLT3
PO104607,FG0020,Bosch Fan,MED,2025-11-24,75,MILL,PLT3
PO104608,FG0016,OEM Caliper,LOW,2025-10-29,112,ROBOT,PLT3
PO104609,FG0017,Valeo Sway Bar,MED,2025-10-18,89,ROBOT,PLT1
PO104610,FG0025,Performance Fuel Injector,MED,2025-12-03,27,PRESS,PLT2
PO104611,FG0002,Bosch Timing Belt,MED,2025-03-15,123,ROBOT,PLT3
PO104612,FG0006,Aftermarket Timing Belt,HIGH,2025-07-03,128,MILL,PLT1
PO104613,FG0011,Valeo Radiator,LOW,2025-09-16,14,MILL,PLT3
PO104614,FG0004,Valeo Drive Shaft,MED,2025-10-15,106,PRESS,PLT3
PO104615,FG0002,Bosch Timing Belt,MED,2025-11-10,79,CNC,PLT2
PO104616,FG0021,Performance Differential,MED,2025-08-20,187,GRIND,PLT1
PO104617,FG0013,Bosch Shock Absorber,MED,2025-04-03,199,PRESS,PLT2
PO104618,FG0027,TRW Gearbox,MED,2025-04-22,84,MILL,PLT1
PO104619,FG0021,Performance Differential,MED,2025-05-31,77,CNC,PLT3
PO104620,FG0011,Valeo Radiator,LOW,2025-11-22,103,PRESS,PLT2
PO104621,FG0017,Valeo Sway Bar,MED,2025-07-14,114,MILL,PLT3
PO104622,FG0027,TRW Gearbox,MED,2025-01-15,28,CNC,PLT1
PO104623,FG0009,TRW Crankshaft,LOW,2025-12-21,148,ROBOT,PLT3
PO104624,FG0011,Valeo Radiator,LOW,2025-01-13,50,ROBOT,PLT2
PO104625,FG0012,OEM Catalytic Converter,HIGH,2025-07-05,152,CNC,PLT3
PO104626,FG0030,Magneti Marelli Sensor,MED,2025-09-06,86,MILL,PLT1
PO104627,FG0022,Remanufactured Caliper,LOW,2025-03-16,56,GRIND,PLT1
PO104628,FG0007,Sport Shock Absorber,MED,2025-04-17,35,PRESS,PLT1
PO104629,FG0016,OEM Caliper,LOW,2025-04-10,147,ROBOT,PLT2
PO104630,FG0026,Delphi Camshaft,LOW,2025-09-15,127,GRIND,PLT3
